queue_rank,class_rank,variable_id,class_id,class_label,semantic_folder,value_type,grain,amsterdam_status_bucket,amsterdam_phase,priority_tier,amsterdam_already_public_covered_audit,current_public_card_amsterdam_status,execution_queue,execution_queue_label,build_status,dependency_status,review_status,owner_approval_status,mapping_artifact_status,mapping_approval_status,runtime_status,has_validation_report,has_reproducibility_report,mapping_spec_path,amsterdam_runtime_dirs,queue_reason,next_action,audit_rationale,dictionary_hit_count,dictionary_hit_tables
4,1,std_bicarbonate_stool,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",4,drugitems:4
4,1,std_blast_pct,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",7,numericitems:7
4,1,std_blast_pct_csf,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",7,numericitems:7
4,1,std_cd4_cd8_ratio,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",41,drugitems:1;freetextitems:1;listitems:17;numericitems:22
4,1,std_chloride_bg_whole_blood,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,blood_gas_item_family_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Blood-gas source evidence exists, but the all-specimen/arterial/source-family rule must be locked.",17,drugitems:17
4,1,std_chloride_stool,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",17,drugitems:17
4,1,std_creatinine_ascites,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",3,numericitems:3
4,1,std_creatinine_other_body_fluid,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",3,numericitems:3
4,1,std_creatinine_pleural,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",3,numericitems:3
4,1,std_creatinine_urine,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",3,numericitems:3
4,1,std_creatinine_whole_blood,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,blood_gas_item_family_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Blood-gas source evidence exists, but the all-specimen/arterial/source-family rule must be locked.",3,numericitems:3
4,1,std_d_dimer,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",2,drugitems:1;numericitems:1
4,1,std_direct_bilirubin,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",12,freetextitems:1;numericitems:10;procedureorderitems:1
4,1,std_drvvt_confirmation_ratio,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",41,drugitems:1;freetextitems:1;listitems:17;numericitems:22
4,1,std_drvvt_normalized_ratio,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",41,drugitems:1;freetextitems:1;listitems:17;numericitems:22
4,1,std_drvvt_screen_ratio,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",46,drugitems:1;freetextitems:5;listitems:17;numericitems:23
4,1,std_factor_ii_activity,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",19,drugitems:3;freetextitems:2;numericitems:14
4,1,std_factor_ix_activity,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",19,drugitems:3;freetextitems:2;numericitems:14
4,1,std_factor_v_activity,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",19,drugitems:3;freetextitems:2;numericitems:14
4,1,std_factor_vii_activity,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",19,drugitems:3;freetextitems:2;numericitems:14
4,1,std_factor_viii_activity,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",19,drugitems:3;freetextitems:2;numericitems:14
4,1,std_factor_viii_inhibitor_titer,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",20,drugitems:3;freetextitems:4;numericitems:13
4,1,std_factor_x_activity,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",19,drugitems:3;freetextitems:2;numericitems:14
4,1,std_factor_xi_activity,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",19,drugitems:3;freetextitems:2;numericitems:14
4,1,std_factor_xii_activity,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",19,drugitems:3;freetextitems:2;numericitems:14
4,1,std_fio2_bg_chartevents_support,class1_event_level_numeric,Class 1: event-level numeric primary-source,device_support,numeric measurement,event-level measurement,bounded_candidate_only,blood_gas_item_family_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Blood-gas source evidence exists, but the all-specimen/arterial/source-family rule must be locked.",8,numericitems:8
4,1,std_fio2_bg_input,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,blood_gas_item_family_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Blood-gas source evidence exists, but the all-specimen/arterial/source-family rule must be locked.",7,numericitems:7
4,1,std_globulin,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",10,drugitems:4;numericitems:6
4,1,std_glucose_ascites,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",20,drugitems:8;numericitems:11;procedureorderitems:1
4,1,std_glucose_bg,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,blood_gas_item_family_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Blood-gas source evidence exists, but the all-specimen/arterial/source-family rule must be locked.",20,drugitems:8;numericitems:11;procedureorderitems:1
4,1,std_glucose_csf,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",20,drugitems:8;numericitems:11;procedureorderitems:1
4,1,std_glucose_joint_fluid,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",20,drugitems:8;numericitems:11;procedureorderitems:1
4,1,std_glucose_other_body_fluid,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",20,drugitems:8;numericitems:11;procedureorderitems:1
4,1,std_glucose_pleural,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",20,drugitems:8;numericitems:11;procedureorderitems:1
4,1,std_granulocyte_abs,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",1,freetextitems:1
4,1,std_hba1c,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",2,numericitems:2
4,1,std_hdl_cholesterol,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",2,numericitems:2
4,1,std_height_event,class1_event_level_numeric,Class 1: event-level numeric primary-source,anthropometrics,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",8,drugitems:3;numericitems:5
4,1,std_hematocrit_ascites,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",3,numericitems:3
4,1,std_hematocrit_bg,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,blood_gas_item_family_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Blood-gas source evidence exists, but the all-specimen/arterial/source-family rule must be locked.",3,numericitems:3
4,1,std_hematocrit_csf,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",3,numericitems:3
4,1,std_hematocrit_joint_fluid,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",3,numericitems:3
4,1,std_hematocrit_other_body_fluid,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",3,numericitems:3
4,1,std_hematocrit_pleural,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",3,numericitems:3
